时间,商品名称,库存变化,单笔销量
2026-09-12 18:05:00,beatroad,0,0
2026-09-13 14:31:07,beatroad,0 -> -30,30
2026-09-13 14:45:26,beatroad,-30 -> -60,30
2026-09-13 20:02:44,beatroad,-60 -> -121,61
2026-09-13 21:50:08,beatroad,-121 -> -191,70
2026-09-13 22:02:10,beatroad,-191 -> -259,68
